,incident_id,incident_date,incident_description,source_link,victim_name,contract_address,contract_name,category,subcategory,cause_title
357,123,2022-1-14,"The attacker brought in >47 ETH via Tornado Cash and deployed an orchestrating contract. Through the contract they swapped 47 ETH -> 129,447 USDC -> 77.5k FLOAT. This brought the vast majority of FLOAT out of the pool and it dramatically increased the price within the FLOAT/USDC pool. The attacker then waited for 2-7 minutes for the time-weighted oracles to shift the price.At this point, they were then able to deposit FLOAT into Rari Fuse at a vastly increased rate and borrow other assets, before selling the FLOAT back into the Uniswap V3 pool to return the price. According to the postmortem, the orchestrating contract still contains 250k USDC and 5 FLOAT. ",https://twitter.com/FloatProtocol/status/1482184042850263042,FloatProtocol,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,UniswapV3Pool,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,On-chain oracle manipulation
358,123,2022-1-14,"The attacker brought in >47 ETH via Tornado Cash and deployed an orchestrating contract. Through the contract they swapped 47 ETH -> 129,447 USDC -> 77.5k FLOAT. This brought the vast majority of FLOAT out of the pool and it dramatically increased the price within the FLOAT/USDC pool. The attacker then waited for 2-7 minutes for the time-weighted oracles to shift the price.At this point, they were then able to deposit FLOAT into Rari Fuse at a vastly increased rate and borrow other assets, before selling the FLOAT back into the Uniswap V3 pool to return the price. According to the postmortem, the orchestrating contract still contains 250k USDC and 5 FLOAT. ",https://twitter.com/peckshield/status/1482211298699923457,FloatProtocol,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,UniswapV3Pool,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,On-chain oracle manipulation
359,124,2020-12-1,"Compounder.finance was rug pulled for over $12,000,000.",https://rekt.news/deathbed-confessions-c3pr/,CompounderFinance,0x0b283b107f70d23250f882fbfe7216c38abbd7ca,StrategyControllerV1,Third Party Layer,Greedy / information asymmetry,Backdoor / Honeypot
360,125,2021-3-12,"No security vulnerabilities were exploited in the TSD smart contract or dApps. Through an understanding of the DAO mechanism, the attacked continued to purchase TSD at a low price and leveraged the mechanism by which token holders could no longer vote on proposals after they unbonded their tokens. Taking into consideration the project owner has a very low proportion of voting rights, the attacker took control of the governance surrounding proposal No. 2 with absolute advantage, thereby ensuring that the malicious proposal was passed.",https://twitter.com/trueseigniorage/status/1370956726489415683,TSD,0x26888ff41d05ed753ea6443b02ada82031d3b9fb,Root,DeFi Protocol Layer/Design Flaw,Fake contracts,Camouflage a token contract
361,125,2021-3-12,"No security vulnerabilities were exploited in the TSD smart contract or dApps. Through an understanding of the DAO mechanism, the attacked continued to purchase TSD at a low price and leveraged the mechanism by which token holders could no longer vote on proposals after they unbonded their tokens. Taking into consideration the project owner has a very low proportion of voting rights, the attacker took control of the governance surrounding proposal No. 2 with absolute advantage, thereby ensuring that the malicious proposal was passed.",https://twitter.com/trueseigniorage/status/1370956726489415683,TSD,0x26888ff41d05ed753ea6443b02ada82031d3b9fb,Root,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,"Liquidity borrow, purchase, mint, deposit"
362,125,2021-3-12,"No security vulnerabilities were exploited in the TSD smart contract or dApps. Through an understanding of the DAO mechanism, the attacked continued to purchase TSD at a low price and leveraged the mechanism by which token holders could no longer vote on proposals after they unbonded their tokens. Taking into consideration the project owner has a very low proportion of voting rights, the attacker took control of the governance surrounding proposal No. 2 with absolute advantage, thereby ensuring that the malicious proposal was passed.",https://www.certik.io/blog/announcements/exploitingasmartcontractwithoutsecurityvulnerabilitiesanalysisoftrueseignioragedollarattackevent,TSD,0x26888ff41d05ed753ea6443b02ada82031d3b9fb,Root,DeFi Protocol Layer/Design Flaw,Fake contracts,Camouflage a token contract
363,125,2021-3-12,"No security vulnerabilities were exploited in the TSD smart contract or dApps. Through an understanding of the DAO mechanism, the attacked continued to purchase TSD at a low price and leveraged the mechanism by which token holders could no longer vote on proposals after they unbonded their tokens. Taking into consideration the project owner has a very low proportion of voting rights, the attacker took control of the governance surrounding proposal No. 2 with absolute advantage, thereby ensuring that the malicious proposal was passed.",https://www.certik.io/blog/announcements/exploitingasmartcontractwithoutsecurityvulnerabilitiesanalysisoftrueseignioragedollarattackevent,TSD,0x26888ff41d05ed753ea6443b02ada82031d3b9fb,Root,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,"Liquidity borrow, purchase, mint, deposit"
364,126,2021-5-1,"The attacker used multiple transactions to bypass slippage protections*** within the contract and was able to take advantage of a flawed liquidity share calculation in the smart contract code.  The calculation checked the current balance (which the attacker inflated) rather than the cached balance.  The difference between these two values is what allowed the attacker to extract extra tokens during each round of the attack.
The vulnerability stems from the fact that the liquidity share calculation calcLiquidityShare() is querying the current balance which can then be inflated for manipulation. A correct calculation needs to make use of cached balance in baseAmountPooled/tokenAmountPooled. (not using cache). @peckshield",https://peckshield-94632.medium.com/the-spartan-incident-root-cause-analysis-b14135d3415f,Spartan,0xcaf0366af95e8a03e269e52ddb3dbb8a00295f91,Utils,DeFi Protocol Layer/Design Flaw,Unfair or unsafe DeFi protocol interaction,Unfair liquidity providing
365,126,2021-5-1,"The attacker used multiple transactions to bypass slippage protections*** within the contract and was able to take advantage of a flawed liquidity share calculation in the smart contract code.  The calculation checked the current balance (which the attacker inflated) rather than the cached balance.  The difference between these two values is what allowed the attacker to extract extra tokens during each round of the attack.
The vulnerability stems from the fact that the liquidity share calculation calcLiquidityShare() is querying the current balance which can then be inflated for manipulation. A correct calculation needs to make use of cached balance in baseAmountPooled/tokenAmountPooled. (not using cache). @peckshield",https://peckshield.medium.com/the-spartan-incident-root-cause-analysis-a0324cb4b42a,Spartan,0xcaf0366af95e8a03e269e52ddb3dbb8a00295f91,Utils,DeFi Protocol Layer/Design Flaw,Unfair or unsafe DeFi protocol interaction,Unfair liquidity providing
366,126,2021-5-1,"The attacker used multiple transactions to bypass slippage protections*** within the contract and was able to take advantage of a flawed liquidity share calculation in the smart contract code.  The calculation checked the current balance (which the attacker inflated) rather than the cached balance.  The difference between these two values is what allowed the attacker to extract extra tokens during each round of the attack.
The vulnerability stems from the fact that the liquidity share calculation calcLiquidityShare() is querying the current balance which can then be inflated for manipulation. A correct calculation needs to make use of cached balance in baseAmountPooled/tokenAmountPooled. (not using cache). @peckshield",https://rekt.news/spartan-rekt/,Spartan,0xcaf0366af95e8a03e269e52ddb3dbb8a00295f91,Utils,DeFi Protocol Layer/Design Flaw,Unfair or unsafe DeFi protocol interaction,Unfair liquidity providing
367,127,2021-4-28,"$57,000,000 was taken due to a simple math bug introduced to the UraniumPair contracts which had been forked from the Uniswap v2 code.",https://uraniumfinance.medium.com/exploit-d3a88921531c,UraniumFinance,0x04536fb62db86ccf3c7b9b9ddd6dc10fedc92148,UraniumPair,Smart Contract Layer,Patching mistake,Broken patch
368,127,2021-4-28,"$57,000,000 was taken due to a simple math bug introduced to the UraniumPair contracts which had been forked from the Uniswap v2 code.",https://uraniumfinance.medium.com/exploit-d3a88921531c,UraniumFinance,0x0fbb9456e929f66853973ba12109d9569d2d4966,UraniumPair,Smart Contract Layer,Patching mistake,Broken patch
369,127,2021-4-28,"$57,000,000 was taken due to a simple math bug introduced to the UraniumPair contracts which had been forked from the Uniswap v2 code.",https://uraniumfinance.medium.com/exploit-d3a88921531c,UraniumFinance,0x9b9bad4c6513e0ff3fb77c739359d59601c7caff,UraniumPair,Smart Contract Layer,Patching mistake,Broken patch
370,127,2021-4-28,"$57,000,000 was taken due to a simple math bug introduced to the UraniumPair contracts which had been forked from the Uniswap v2 code.",https://uraniumfinance.medium.com/exploit-d3a88921531c,UraniumFinance,0xa08c4571b395f81fbd3755d44eaf9a25c9399a4a,UraniumPair,Smart Contract Layer,Patching mistake,Broken patch
371,127,2021-4-28,"$57,000,000 was taken due to a simple math bug introduced to the UraniumPair contracts which had been forked from the Uniswap v2 code.",https://uraniumfinance.medium.com/exploit-d3a88921531c,UraniumFinance,0xdd0c4a96a43b36d91f4fedf83489b954c287886a,UraniumPair,Smart Contract Layer,Patching mistake,Broken patch
372,127,2021-4-28,"$57,000,000 was taken due to a simple math bug introduced to the UraniumPair contracts which had been forked from the Uniswap v2 code.",https://www.rekt.news/uranium-rekt/,UraniumFinance,0x04536fb62db86ccf3c7b9b9ddd6dc10fedc92148,UraniumPair,Smart Contract Layer,Patching mistake,Broken patch
373,127,2021-4-28,"$57,000,000 was taken due to a simple math bug introduced to the UraniumPair contracts which had been forked from the Uniswap v2 code.",https://www.rekt.news/uranium-rekt/,UraniumFinance,0x0fbb9456e929f66853973ba12109d9569d2d4966,UraniumPair,Smart Contract Layer,Patching mistake,Broken patch
374,127,2021-4-28,"$57,000,000 was taken due to a simple math bug introduced to the UraniumPair contracts which had been forked from the Uniswap v2 code.",https://www.rekt.news/uranium-rekt/,UraniumFinance,0x9b9bad4c6513e0ff3fb77c739359d59601c7caff,UraniumPair,Smart Contract Layer,Patching mistake,Broken patch
375,127,2021-4-28,"$57,000,000 was taken due to a simple math bug introduced to the UraniumPair contracts which had been forked from the Uniswap v2 code.",https://www.rekt.news/uranium-rekt/,UraniumFinance,0xa08c4571b395f81fbd3755d44eaf9a25c9399a4a,UraniumPair,Smart Contract Layer,Patching mistake,Broken patch
376,127,2021-4-28,"$57,000,000 was taken due to a simple math bug introduced to the UraniumPair contracts which had been forked from the Uniswap v2 code.",https://www.rekt.news/uranium-rekt/,UraniumFinance,0xdd0c4a96a43b36d91f4fedf83489b954c287886a,UraniumPair,Smart Contract Layer,Patching mistake,Broken patch
377,128,2021-8-29,"~$4.5 million stolen from their xSNX contract.Three months ago this team lost $24 million - in the same token, to the same attack technique. An erroneous require statement allowed the function to be publicly callable. require(sender==address(this) was used when xToken should have used require(msg.sender==soloMarginAddress)",https://rekt.news/xtoken-rekt-x2/,xToken,0x55dbb68f69337fcabe261f296b50b4723d333830,xSNXAdmin,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,On-chain oracle manipulation
378,128,2021-8-29,"~$4.5 million stolen from their xSNX contract.Three months ago this team lost $24 million - in the same token, to the same attack technique. An erroneous require statement allowed the function to be publicly callable. require(sender==address(this) was used when xToken should have used require(msg.sender==soloMarginAddress)",https://rekt.news/xtoken-rekt-x2/,xToken,0x55dbb68f69337fcabe261f296b50b4723d333830,xSNXAdmin,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
